seed,task,failure_family,split,episode,language_ambiguity,predicate_confidence,contact_force,support_relation,clearance,friction,deformation,temporal_order,tool_affordance,recovery_feasibility,violation_risk,damage_risk
8,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,1,0.469987,0.999000,0.501891,0.861096,0.999000,0.462602,0.428508,0.327489,0.483401,0.539027,0.487320,0.357700
8,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,2,0.447677,0.999000,0.404995,0.802311,0.999000,0.258036,0.378690,0.409380,0.501835,0.530442,0.432485,0.284621
8,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,3,0.229876,0.918227,0.495739,0.740725,0.999000,0.440136,0.343155,0.353230,0.470339,0.316763,0.455018,0.320852
8,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,4,0.558064,0.949789,0.390165,0.999000,0.999000,0.351595,0.358110,0.430770,0.354562,0.495592,0.548286,0.282036
8,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,5,0.346961,0.999000,0.360584,0.920357,0.999000,0.440790,0.395994,0.408947,0.429173,0.319532,0.481493,0.327753
8,container_insertion_clearance,clearance_tolerance_collapse,geometry_tolerance_shift,0,0.400993,0.702573,0.435961,0.634154,0.999000,0.376719,0.363070,0.236672,0.539113,0.338226,0.456075,0.362898
8,container_insertion_clearance,clearance_tolerance_collapse,geometry_tolerance_shift,1,0.407528,0.850891,0.467516,0.718943,0.999000,0.451792,0.249098,0.208344,0.416810,0.546406,0.442326,0.307817
8,container_insertion_clearance,clearance_tolerance_collapse,geometry_tolerance_shift,2,0.305135,0.808656,0.346794,0.626190,0.999000,0.265755,0.407649,0.160507,0.325642,0.546943,0.555319,0.391081
8,container_insertion_clearance,clearance_tolerance_collapse,geometry_tolerance_shift,3,0.234528,0.872303,0.412658,0.487912,0.999000,0.333795,0.249164,0.168146,0.353695,0.512694,0.431480,0.284796
8,container_insertion_clearance,clearance_tolerance_collapse,geometry_tolerance_shift,4,0.347348,0.723776,0.436704,0.692776,0.999000,0.391171,0.330964,0.340850,0.379685,0.397251,0.503217,0.307954
8,container_insertion_clearance,clearance_tolerance_collapse,geometry_tolerance_shift,5,0.366556,0.787575,0.343150,0.621383,0.999000,0.384001,0.257162,0.387829,0.209830,0.450300,0.466033,0.309522
8,container_insertion_clearance,clearance_tolerance_collapse,mechanics_ood_shift,0,0.217800,0.911011,0.858676,0.494189,0.952310,0.640966,0.518392,0.379201,0.284906,0.424650,0.436005,0.353410
8,container_insertion_clearance,clearance_tolerance_collapse,mechanics_ood_shift,1,0.252618,0.808199,0.706246,0.666210,0.999000,0.523104,0.646706,0.320756,0.352376,0.233738,0.549322,0.300584
8,container_insertion_clearance,clearance_tolerance_collapse,mechanics_ood_shift,2,0.364827,0.985092,0.766403,0.560199,0.999000,0.616272,0.616600,0.349761,0.309511,0.417769,0.511212,0.338282
8,container_insertion_clearance,clearance_tolerance_collapse,mechanics_ood_shift,3,0.444533,0.745555,0.625433,0.727649,0.991250,0.944667,0.562149,0.314312,0.277374,0.406316,0.424221,0.337030
8,container_insertion_clearance,clearance_tolerance_collapse,mechanics_ood_shift,4,0.289985,0.640926,0.569028,0.566015,0.999000,0.753428,0.512640,0.525357,0.297479,0.600469,0.476540,0.365955
8,container_insertion_clearance,clearance_tolerance_collapse,mechanics_ood_shift,5,0.314804,0.938045,0.623581,0.673177,0.999000,0.662339,0.664682,0.105132,0.375539,0.530768,0.546952,0.384143
8,container_insertion_clearance,clearance_tolerance_collapse,object_affordance_transfer,0,0.637299,0.923126,0.574657,0.672324,0.999000,0.630876,0.188784,0.547297,0.509306,0.412413,0.497914,0.307031
8,container_insertion_clearance,clearance_tolerance_collapse,object_affordance_transfer,1,0.503709,0.999000,0.618371,0.602881,0.999000,0.560391,0.563688,0.374704,0.628682,0.403833,0.413631,0.362414
8,container_insertion_clearance,clearance_tolerance_collapse,object_affordance_transfer,2,0.550947,0.867583,0.524122,0.700827,0.999000,0.390407,0.539458,0.450497,0.435602,0.676086,0.528476,0.336416
8,container_insertion_clearance,clearance_tolerance_collapse,object_affordance_transfer,3,0.492609,0.923752,0.707994,0.526771,0.980757,0.413050,0.421732,0.499315,0.553267,0.457060,0.473582,0.349793
8,container_insertion_clearance,clearance_tolerance_collapse,object_affordance_transfer,4,0.400423,0.903985,0.363285,0.741224,0.999000,0.417432,0.453751,0.371143,0.520775,0.386813,0.488523,0.379027
8,container_insertion_clearance,clearance_tolerance_collapse,object_affordance_transfer,5,0.525724,0.999000,0.704226,0.555988,0.999000,0.464318,0.585560,0.618371,0.657417,0.591926,0.473532,0.330521
8,container_insertion_clearance,clearance_tolerance_collapse,recovery_cost_pressure,0,0.212494,0.999000,0.625682,0.662052,0.999000,0.494345,0.469773,0.247472,0.278167,0.815738,0.531406,0.289368
8,container_insertion_clearance,clearance_tolerance_collapse,recovery_cost_pressure,1,0.625727,0.881732,0.626948,0.625147,0.999000,0.368448,0.484610,0.337781,0.364256,0.771252,0.439758,0.344248
8,container_insertion_clearance,clearance_tolerance_collapse,recovery_cost_pressure,2,0.485973,0.999000,0.633032,0.640196,0.964527,0.458101,0.338551,0.370671,0.539300,0.847551,0.517472,0.365047
8,container_insertion_clearance,clearance_tolerance_collapse,recovery_cost_pressure,3,0.654334,0.638465,0.655870,0.543809,0.999000,0.429272,0.671773,0.304138,0.516134,0.652612,0.457465,0.310212
8,container_insertion_clearance,clearance_tolerance_collapse,recovery_cost_pressure,4,0.380985,0.999000,0.482885,0.755627,0.999000,0.595507,0.575536,0.352048,0.400854,0.732299,0.423745,0.382450
8,container_insertion_clearance,clearance_tolerance_collapse,recovery_cost_pressure,5,0.433656,0.999000,0.643691,0.588101,0.999000,0.726599,0.561887,0.338362,0.537998,0.678489,0.487645,0.374685
8,container_insertion_clearance,clearance_tolerance_collapse,combined_adversarial_abstraction,0,0.544433,0.999000,0.791106,0.642664,0.999000,0.878112,0.767361,0.475222,0.677744,0.636193,0.564674,0.348773
8,container_insertion_clearance,clearance_tolerance_collapse,combined_adversarial_abstraction,1,0.480983,0.999000,0.686392,0.637363,0.999000,0.528203,0.656568,0.530974,0.856082,0.534773,0.622823,0.384487
8,container_insertion_clearance,clearance_tolerance_collapse,combined_adversarial_abstraction,2,0.618998,0.888298,0.650971,0.761657,0.999000,0.638999,0.600496,0.546341,0.572690,0.601265,0.488395,0.371531
8,container_insertion_clearance,clearance_tolerance_collapse,combined_adversarial_abstraction,3,0.594225,0.988959,0.582102,0.807565,0.999000,0.793814,0.618046,0.489041,0.495241,0.470643,0.537317,0.390296
8,container_insertion_clearance,clearance_tolerance_collapse,combined_adversarial_abstraction,4,0.412902,0.999000,0.689110,0.747987,0.999000,0.675465,0.588948,0.561970,0.588620,0.643319,0.604543,0.403570
8,container_insertion_clearance,clearance_tolerance_collapse,combined_adversarial_abstraction,5,0.505927,0.919205,0.619338,0.738149,0.999000,0.748270,0.715746,0.474624,0.552545,0.680584,0.587811,0.432353
8,container_insertion_clearance,friction_state_aliasing,nominal_abstraction,0,0.169206,0.650515,0.461357,0.344279,0.305902,0.999000,0.320864,0.197720,0.229118,0.336926,0.327389,0.279548
8,container_insertion_clearance,friction_state_aliasing,nominal_abstraction,1,0.288483,0.633080,0.337115,0.264003,0.353731,0.870564,0.274060,0.160118,0.250110,0.370288,0.301481,0.254591
8,container_insertion_clearance,friction_state_aliasing,nominal_abstraction,2,0.277846,0.648971,0.532904,0.337786,0.319606,0.839345,0.219189,0.312689,0.233210,0.381403,0.304901,0.253189
8,container_insertion_clearance,friction_state_aliasing,nominal_abstraction,3,0.229625,0.721580,0.466221,0.338615,0.298234,0.915861,0.265281,0.177743,0.188402,0.294874,0.298458,0.248362
8,container_insertion_clearance,friction_state_aliasing,nominal_abstraction,4,0.299946,0.633250,0.618287,0.222700,0.307442,0.930551,0.178345,0.207514,0.249178,0.412820,0.276986,0.255794
8,container_insertion_clearance,friction_state_aliasing,nominal_abstraction,5,0.217409,0.674535,0.506504,0.194622,0.486735,0.944866,0.142548,0.271195,0.261539,0.335301,0.315397,0.242088
8,container_insertion_clearance,friction_state_aliasing,language_ambiguity_shift,0,0.680663,0.892164,0.521500,0.418203,0.413194,0.908497,0.206398,0.368524,0.414020,0.522748,0.311902,0.266617
8,container_insertion_clearance,friction_state_aliasing,language_ambiguity_shift,1,0.676095,0.788458,0.661575,0.412271,0.215572,0.754058,0.255464,0.499778,0.444050,0.565624,0.286017,0.290791
8,container_insertion_clearance,friction_state_aliasing,language_ambiguity_shift,2,0.584401,0.999000,0.504179,0.350265,0.426834,0.950498,0.258677,0.596290,0.547016,0.491970,0.346890,0.295988
8,container_insertion_clearance,friction_state_aliasing,language_ambiguity_shift,3,0.718518,0.726199,0.492693,0.270352,0.367015,0.888511,0.321063,0.785508,0.561923,0.412445,0.402178,0.270780
8,container_insertion_clearance,friction_state_aliasing,language_ambiguity_shift,4,0.615436,0.813263,0.508474,0.378927,0.382844,0.998608,0.260807,0.558583,0.627997,0.467696,0.386067,0.298921
8,container_insertion_clearance,friction_state_aliasing,language_ambiguity_shift,5,0.726980,0.822242,0.350376,0.418729,0.399762,0.866347,0.355396,0.639564,0.612821,0.347153,0.290174,0.223391
8,container_insertion_clearance,friction_state_aliasing,predicate_noise_shift,0,0.459682,0.999000,0.452289,0.597259,0.407644,0.999000,0.309363,0.469377,0.402224,0.270468,0.359306,0.256513
8,container_insertion_clearance,friction_state_aliasing,predicate_noise_shift,1,0.422605,0.931240,0.378371,0.641988,0.560103,0.999000,0.336757,0.383222,0.339535,0.427234,0.324194,0.303395
8,container_insertion_clearance,friction_state_aliasing,predicate_noise_shift,2,0.505457,0.999000,0.446572,0.804707,0.464094,0.999000,0.325862,0.484127,0.255142,0.501338,0.358761,0.294884
8,container_insertion_clearance,friction_state_aliasing,predicate_noise_shift,3,0.508151,0.999000,0.443126,0.596271,0.487022,0.999000,0.522055,0.461834,0.310510,0.620193,0.379816,0.326825
8,container_insertion_clearance,friction_state_aliasing,predicate_noise_shift,4,0.496199,0.999000,0.468382,0.549286,0.402940,0.999000,0.427515,0.486818,0.518987,0.503178,0.361759,0.288184
8,container_insertion_clearance,friction_state_aliasing,predicate_noise_shift,5,0.437736,0.922000,0.621108,0.646135,0.414150,0.946615,0.281120,0.379598,0.267283,0.351291,0.394003,0.294258
8,container_insertion_clearance,friction_state_aliasing,geometry_tolerance_shift,0,0.359485,0.774031,0.507308,0.230965,0.599282,0.967440,0.298335,0.281929,0.341134,0.547238,0.366022,0.332513
8,container_insertion_clearance,friction_state_aliasing,geometry_tolerance_shift,1,0.410195,0.856354,0.541463,0.314396,0.700424,0.999000,0.238858,0.240045,0.367214,0.495111,0.331065,0.232194
8,container_insertion_clearance,friction_state_aliasing,geometry_tolerance_shift,2,0.497622,0.686068,0.542800,0.220232,0.832072,0.880179,0.234691,0.284331,0.567404,0.495617,0.365383,0.253312
8,container_insertion_clearance,friction_state_aliasing,geometry_tolerance_shift,3,0.334357,0.799640,0.706029,0.322291,0.678929,0.922111,0.323475,0.323873,0.444637,0.473873,0.374044,0.298890
8,container_insertion_clearance,friction_state_aliasing,geometry_tolerance_shift,4,0.353403,0.753712,0.530408,0.444984,0.954615,0.999000,0.491344,0.168418,0.295696,0.510978,0.350365,0.371529
8,container_insertion_clearance,friction_state_aliasing,geometry_tolerance_shift,5,0.298534,0.781584,0.521588,0.139152,0.727176,0.999000,0.400852,0.227611,0.201221,0.334064,0.341194,0.305125
8,container_insertion_clearance,friction_state_aliasing,mechanics_ood_shift,0,0.421057,0.833960,0.810590,0.445876,0.619724,0.999000,0.630598,0.305721,0.205402,0.568053,0.369906,0.369434
8,container_insertion_clearance,friction_state_aliasing,mechanics_ood_shift,1,0.521102,0.949767,0.926886,0.438592,0.484612,0.999000,0.438154,0.556804,0.365041,0.346420,0.390665,0.280149
8,container_insertion_clearance,friction_state_aliasing,mechanics_ood_shift,2,0.328287,0.808108,0.720201,0.343299,0.447501,0.999000,0.661286,0.271251,0.194581,0.426098,0.370546,0.372464
8,container_insertion_clearance,friction_state_aliasing,mechanics_ood_shift,3,0.314336,0.975368,0.690145,0.468174,0.474695,0.999000,0.642076,0.406606,0.221034,0.323336,0.423183,0.339178
8,container_insertion_clearance,friction_state_aliasing,mechanics_ood_shift,4,0.568235,0.910726,0.709937,0.526353,0.493471,0.999000,0.618848,0.351567,0.362720,0.470088,0.395815,0.365484
8,container_insertion_clearance,friction_state_aliasing,mechanics_ood_shift,5,0.442441,0.934476,0.802399,0.472161,0.355042,0.999000,0.696381,0.358357,0.310196,0.344705,0.322970,0.361246
8,container_insertion_clearance,friction_state_aliasing,object_affordance_transfer,0,0.518958,0.962973,0.548909,0.404414,0.444302,0.999000,0.389708,0.611108,0.503260,0.329943,0.373233,0.308264
8,container_insertion_clearance,friction_state_aliasing,object_affordance_transfer,1,0.533254,0.876768,0.690092,0.412729,0.424269,0.983400,0.595707,0.700768,0.459662,0.429272,0.419680,0.312442
8,container_insertion_clearance,friction_state_aliasing,object_affordance_transfer,2,0.527046,0.827762,0.623852,0.510145,0.423573,0.912596,0.449811,0.465864,0.458153,0.677229,0.343862,0.330094
8,container_insertion_clearance,friction_state_aliasing,object_affordance_transfer,3,0.681743,0.793253,0.529698,0.414462,0.509172,0.871765,0.431412,0.385388,0.328768,0.454395,0.367672,0.285142
8,container_insertion_clearance,friction_state_aliasing,object_affordance_transfer,4,0.481097,0.999000,0.625930,0.425832,0.451186,0.999000,0.576080,0.426853,0.357237,0.539995,0.419276,0.284664
8,container_insertion_clearance,friction_state_aliasing,object_affordance_transfer,5,0.442822,0.936104,0.481795,0.495179,0.598837,0.999000,0.436371,0.556045,0.507699,0.503870,0.393473,0.303804
8,container_insertion_clearance,friction_state_aliasing,recovery_cost_pressure,0,0.470701,0.810789,0.711446,0.545429,0.584394,0.999000,0.516485,0.419618,0.457912,0.668541,0.421716,0.320897
8,container_insertion_clearance,friction_state_aliasing,recovery_cost_pressure,1,0.573354,0.999000,0.736004,0.573521,0.527026,0.999000,0.512516,0.333302,0.399344,0.670167,0.411395,0.306566
8,container_insertion_clearance,friction_state_aliasing,recovery_cost_pressure,2,0.646328,0.999000,0.621670,0.529008,0.584257,0.999000,0.482274,0.537790,0.343573,0.706453,0.393039,0.342908
8,container_insertion_clearance,friction_state_aliasing,recovery_cost_pressure,3,0.724710,0.999000,0.687119,0.495551,0.391709,0.999000,0.410426,0.395009,0.349178,0.606404,0.393890,0.305587
8,container_insertion_clearance,friction_state_aliasing,recovery_cost_pressure,4,0.509291,0.871348,0.508896,0.431562,0.489762,0.999000,0.432132,0.380422,0.490915,0.626723,0.442464,0.301617
8,container_insertion_clearance,friction_state_aliasing,recovery_cost_pressure,5,0.666910,0.872119,0.735786,0.346504,0.586786,0.999000,0.510266,0.475101,0.289475,0.770308,0.377419,0.261404
8,container_insertion_clearance,friction_state_aliasing,combined_adversarial_abstraction,0,0.500017,0.999000,0.999000,0.688070,0.529228,0.999000,0.610133,0.521582,0.664674,0.643156,0.477288,0.347819
8,container_insertion_clearance,friction_state_aliasing,combined_adversarial_abstraction,1,0.697998,0.999000,0.829080,0.559992,0.631954,0.999000,0.734803,0.516679,0.424162,0.646742,0.519117,0.332832
8,container_insertion_clearance,friction_state_aliasing,combined_adversarial_abstraction,2,0.584292,0.986723,0.900636,0.414397,0.601160,0.999000,0.640581,0.671820,0.493248,0.639866,0.469028,0.355680
8,container_insertion_clearance,friction_state_aliasing,combined_adversarial_abstraction,3,0.556073,0.937692,0.837574,0.580088,0.584100,0.999000,0.607944,0.560385,0.387272,0.498698,0.462809,0.340923
8,container_insertion_clearance,friction_state_aliasing,combined_adversarial_abstraction,4,0.771077,0.999000,0.554513,0.573073,0.660351,0.999000,0.572483,0.493228,0.661977,0.526165,0.444031,0.324558
8,container_insertion_clearance,friction_state_aliasing,combined_adversarial_abstraction,5,0.775926,0.922500,0.889064,0.695816,0.714893,0.999000,0.646625,0.581136,0.437494,0.597357,0.444381,0.361149
8,container_insertion_clearance,deformable_constraint_erasure,nominal_abstraction,0,0.404485,0.679534,0.476597,0.258239,0.601442,0.270726,0.844815,0.220767,0.338860,0.299840,0.364757,0.334865
8,container_insertion_clearance,deformable_constraint_erasure,nominal_abstraction,1,0.388849,0.685504,0.287206,0.334049,0.411919,0.217903,0.999000,0.287137,0.318008,0.241439,0.364821,0.350086
8,container_insertion_clearance,deformable_constraint_erasure,nominal_abstraction,2,0.497517,0.644671,0.386247,0.394336,0.500388,0.184541,0.927105,0.046920,0.270169,0.216381,0.351802,0.352921
8,container_insertion_clearance,deformable_constraint_erasure,nominal_abstraction,3,0.250442,0.623485,0.378946,0.365140,0.546394,0.321537,0.999000,0.172938,0.419176,0.304896,0.365005,0.355271
8,container_insertion_clearance,deformable_constraint_erasure,nominal_abstraction,4,0.269036,0.583642,0.346931,0.343543,0.464942,0.207281,0.935659,0.176004,0.205689,0.280869,0.350558,0.353404
8,container_insertion_clearance,deformable_constraint_erasure,nominal_abstraction,5,0.460483,0.564506,0.336879,0.358358,0.351529,0.140598,0.999000,0.119630,0.183966,0.247960,0.288159,0.348673
8,container_insertion_clearance,deformable_constraint_erasure,language_ambiguity_shift,0,0.849590,0.892329,0.616392,0.448543,0.330830,0.272519,0.890419,0.582461,0.768418,0.363755,0.506429,0.372001
8,container_insertion_clearance,deformable_constraint_erasure,language_ambiguity_shift,1,0.691136,0.804219,0.453012,0.580679,0.382431,0.219249,0.910537,0.500497,0.575417,0.479508,0.417078,0.369775
8,container_insertion_clearance,deformable_constraint_erasure,language_ambiguity_shift,2,0.771153,0.891445,0.375599,0.479473,0.460568,0.258622,0.999000,0.617401,0.763966,0.258983,0.375477,0.382820
8,container_insertion_clearance,deformable_constraint_erasure,language_ambiguity_shift,3,0.688391,0.731595,0.528099,0.339833,0.490574,0.381339,0.899487,0.508562,0.598441,0.323290,0.351617,0.329023
8,container_insertion_clearance,deformable_constraint_erasure,language_ambiguity_shift,4,0.713142,0.742729,0.550816,0.404022,0.344641,0.318477,0.948007,0.509906,0.582977,0.488951,0.361875,0.366697
8,container_insertion_clearance,deformable_constraint_erasure,language_ambiguity_shift,5,0.730426,0.748269,0.380399,0.532289,0.475660,0.286251,0.961869,0.473892,0.632660,0.506809,0.382011,0.356086
8,container_insertion_clearance,deformable_constraint_erasure,predicate_noise_shift,0,0.557207,0.999000,0.460324,0.494782,0.523175,0.344906,0.999000,0.344526,0.359556,0.519653,0.363314,0.361211
8,container_insertion_clearance,deformable_constraint_erasure,predicate_noise_shift,1,0.462285,0.999000,0.512814,0.751132,0.618151,0.459962,0.971123,0.369036,0.475114,0.362993,0.420970,0.359096
8,container_insertion_clearance,deformable_constraint_erasure,predicate_noise_shift,2,0.495370,0.919238,0.452020,0.594110,0.596510,0.416635,0.955769,0.452377,0.460798,0.447165,0.385452,0.377353
8,container_insertion_clearance,deformable_constraint_erasure,predicate_noise_shift,3,0.594584,0.999000,0.551834,0.577669,0.495428,0.560968,0.999000,0.353428,0.405279,0.353637,0.390692,0.380254
8,container_insertion_clearance,deformable_constraint_erasure,predicate_noise_shift,4,0.602854,0.958833,0.390749,0.544307,0.376758,0.597152,0.999000,0.427942,0.555989,0.345723,0.418452,0.363290
8,container_insertion_clearance,deformable_constraint_erasure,predicate_noise_shift,5,0.475173,0.999000,0.580400,0.878854,0.587305,0.300893,0.815299,0.498941,0.271364,0.262367,0.466145,0.383433
8,container_insertion_clearance,deformable_constraint_erasure,geometry_tolerance_shift,0,0.368701,0.648528,0.502676,0.403390,0.746471,0.471760,0.999000,0.230903,0.248687,0.422093,0.418063,0.438276
8,container_insertion_clearance,deformable_constraint_erasure,geometry_tolerance_shift,1,0.443265,0.716171,0.485306,0.350371,0.707719,0.347151,0.999000,0.208003,0.369588,0.418047,0.438976,0.356884
8,container_insertion_clearance,deformable_constraint_erasure,geometry_tolerance_shift,2,0.362890,0.817663,0.511771,0.392375,0.666505,0.391530,0.999000,0.229967,0.353153,0.385095,0.487371,0.466720
8,container_insertion_clearance,deformable_constraint_erasure,geometry_tolerance_shift,3,0.438543,0.875945,0.397768,0.301387,0.789397,0.365072,0.999000,0.373189,0.279513,0.498246,0.431609,0.399494
8,container_insertion_clearance,deformable_constraint_erasure,geometry_tolerance_shift,4,0.506777,0.824290,0.531573,0.489151,0.629439,0.410368,0.999000,0.347514,0.408325,0.325677,0.429078,0.373489
8,container_insertion_clearance,deformable_constraint_erasure,geometry_tolerance_shift,5,0.403212,0.882945,0.588694,0.275055,0.603377,0.263507,0.999000,0.314204,0.408728,0.522998,0.391031,0.408937
8,container_insertion_clearance,deformable_constraint_erasure,mechanics_ood_shift,0,0.588652,0.786062,0.740329,0.471452,0.419487,0.657385,0.999000,0.406645,0.388766,0.503877,0.454876,0.418290
8,container_insertion_clearance,deformable_constraint_erasure,mechanics_ood_shift,1,0.432396,0.854671,0.674184,0.381731,0.554212,0.578431,0.999000,0.131818,0.455494,0.458597,0.459351,0.390072
8,container_insertion_clearance,deformable_constraint_erasure,mechanics_ood_shift,2,0.416793,0.834184,0.726177,0.567256,0.469759,0.626976,0.999000,0.402737,0.215660,0.331955,0.442997,0.420538
8,container_insertion_clearance,deformable_constraint_erasure,mechanics_ood_shift,3,0.237627,0.827012,0.868892,0.440608,0.456526,0.741225,0.999000,0.352108,0.162085,0.320314,0.480459,0.444735
8,container_insertion_clearance,deformable_constraint_erasure,mechanics_ood_shift,4,0.343346,0.880475,0.584796,0.510387,0.486344,0.577807,0.999000,0.150020,0.523419,0.281163,0.476480,0.430462
8,container_insertion_clearance,deformable_constraint_erasure,mechanics_ood_shift,5,0.454557,0.932778,0.801127,0.312583,0.473469,0.524169,0.999000,0.328248,0.306749,0.367040,0.506362,0.412555
8,container_insertion_clearance,deformable_constraint_erasure,object_affordance_transfer,0,0.595838,0.902723,0.699476,0.489243,0.466089,0.421964,0.952152,0.400145,0.482233,0.558064,0.459683,0.392149
8,container_insertion_clearance,deformable_constraint_erasure,object_affordance_transfer,1,0.465273,0.937234,0.382987,0.455715,0.727319,0.481365,0.999000,0.475788,0.550229,0.440505,0.457043,0.462812
8,container_insertion_clearance,deformable_constraint_erasure,object_affordance_transfer,2,0.483359,0.999000,0.557058,0.534118,0.430328,0.488281,0.999000,0.465568,0.553372,0.266774,0.467006,0.393808
8,container_insertion_clearance,deformable_constraint_erasure,object_affordance_transfer,3,0.709344,0.969911,0.495345,0.490917,0.494767,0.382397,0.999000,0.511793,0.572780,0.390720,0.414106,0.371585
8,container_insertion_clearance,deformable_constraint_erasure,object_affordance_transfer,4,0.524562,0.841072,0.606944,0.523036,0.705350,0.532750,0.999000,0.322445,0.508797,0.392898,0.427614,0.397144
8,container_insertion_clearance,deformable_constraint_erasure,object_affordance_transfer,5,0.481929,0.794280,0.567526,0.647549,0.637799,0.605232,0.999000,0.552841,0.539527,0.303333,0.451123,0.344303
8,container_insertion_clearance,deformable_constraint_erasure,recovery_cost_pressure,0,0.452998,0.996474,0.587215,0.632100,0.470251,0.467827,0.999000,0.534369,0.653949,0.549409,0.470885,0.423385
8,container_insertion_clearance,deformable_constraint_erasure,recovery_cost_pressure,1,0.783721,0.932840,0.601416,0.633855,0.578958,0.418042,0.999000,0.430308,0.271492,0.750712,0.458275,0.413355
8,container_insertion_clearance,deformable_constraint_erasure,recovery_cost_pressure,2,0.618168,0.896387,0.522459,0.464120,0.762066,0.744470,0.999000,0.287268,0.424288,0.744961,0.484722,0.432173
8,container_insertion_clearance,deformable_constraint_erasure,recovery_cost_pressure,3,0.557528,0.887960,0.916293,0.412610,0.689429,0.536579,0.999000,0.380257,0.388414,0.656064,0.416376,0.399378
8,container_insertion_clearance,deformable_constraint_erasure,recovery_cost_pressure,4,0.576091,0.999000,0.570290,0.347811,0.563662,0.669798,0.999000,0.543141,0.541197,0.661187,0.384274,0.449695
8,container_insertion_clearance,deformable_constraint_erasure,recovery_cost_pressure,5,0.639343,0.868369,0.674115,0.583770,0.545583,0.548905,0.999000,0.335691,0.508377,0.544684,0.480529,0.335383
8,container_insertion_clearance,deformable_constraint_erasure,combined_adversarial_abstraction,0,0.731882,0.999000,0.751099,0.598311,0.781104,0.918782,0.999000,0.671240,0.713106,0.539644,0.561549,0.403552
8,container_insertion_clearance,deformable_constraint_erasure,combined_adversarial_abstraction,1,0.591315,0.999000,0.719193,0.511701,0.753053,0.628050,0.999000,0.621959,0.529040,0.450159,0.493909,0.424998
8,container_insertion_clearance,deformable_constraint_erasure,combined_adversarial_abstraction,2,0.718369,0.940071,0.927810,0.706492,0.606097,0.435192,0.999000,0.703691,0.572668,0.580531,0.581852,0.407074
8,container_insertion_clearance,deformable_constraint_erasure,combined_adversarial_abstraction,3,0.772969,0.999000,0.698555,0.480789,0.884549,0.490120,0.999000,0.512498,0.522185,0.627635,0.424022,0.455713
8,container_insertion_clearance,deformable_constraint_erasure,combined_adversarial_abstraction,4,0.705944,0.999000,0.732017,0.638647,0.848332,0.697908,0.999000,0.778767,0.627677,0.533206,0.556213,0.424528
8,container_insertion_clearance,deformable_constraint_erasure,combined_adversarial_abstraction,5,0.772353,0.999000,0.692376,0.606023,0.798623,0.778353,0.999000,0.468151,0.584257,0.364419,0.506584,0.411398
8,container_insertion_clearance,temporal_precondition_loss,nominal_abstraction,0,0.535838,0.724513,0.354665,0.428596,0.292633,0.249552,0.340257,0.930879,0.306328,0.539107,0.214826,0.210367
8,container_insertion_clearance,temporal_precondition_loss,nominal_abstraction,1,0.650739,0.580679,0.155574,0.273381,0.342113,0.150158,0.301431,0.818559,0.158465,0.572517,0.222654,0.204679
8,container_insertion_clearance,temporal_precondition_loss,nominal_abstraction,2,0.578541,0.764507,0.250768,0.360879,0.294726,0.315853,0.368394,0.854661,0.264806,0.324816,0.266082,0.211282
8,container_insertion_clearance,temporal_precondition_loss,nominal_abstraction,3,0.531965,0.633493,0.252518,0.222477,0.220436,0.221435,0.230832,0.999000,0.380201,0.336314,0.223692,0.209188
8,container_insertion_clearance,temporal_precondition_loss,nominal_abstraction,4,0.546003,0.809728,0.300920,0.303511,0.218174,0.215163,0.277390,0.793672,0.278310,0.504896,0.274515,0.198953
8,container_insertion_clearance,temporal_precondition_loss,nominal_abstraction,5,0.625061,0.737722,0.288947,0.494596,0.171698,0.301610,0.297718,0.916357,0.250090,0.521179,0.262216,0.225417
8,container_insertion_clearance,temporal_precondition_loss,language_ambiguity_shift,0,0.974968,0.767486,0.160870,0.497406,0.415508,0.314498,0.296862,0.999000,0.604083,0.560720,0.308951,0.191104
8,container_insertion_clearance,temporal_precondition_loss,language_ambiguity_shift,1,0.999000,0.929483,0.144543,0.444836,0.414767,0.388427,0.501313,0.999000,0.879804,0.324996,0.302300,0.197910
8,container_insertion_clearance,temporal_precondition_loss,language_ambiguity_shift,2,0.975532,0.871332,0.397396,0.592865,0.092109,0.396341,0.276878,0.999000,0.623662,0.557084,0.301676,0.250933
8,container_insertion_clearance,temporal_precondition_loss,language_ambiguity_shift,3,0.851721,0.938971,0.497507,0.493242,0.170480,0.325666,0.336107,0.999000,0.681224,0.447040,0.296177,0.234912
8,container_insertion_clearance,temporal_precondition_loss,language_ambiguity_shift,4,0.963542,0.825489,0.256214,0.439689,0.311030,0.313656,0.487547,0.999000,0.559454,0.475856,0.288741,0.214137
8,container_insertion_clearance,temporal_precondition_loss,language_ambiguity_shift,5,0.859717,0.770789,0.385450,0.239793,0.298004,0.260710,0.338121,0.999000,0.785432,0.553789,0.289588,0.217176
8,container_insertion_clearance,temporal_precondition_loss,predicate_noise_shift,0,0.662056,0.999000,0.397214,0.733596,0.463282,0.436374,0.291031,0.999000,0.434551,0.327571,0.330761,0.251048
